[DCR_Solver] Boundary iter 95 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=3.33067e-16 Rn_norm=153580 constrained_val=0.9 rel_change=4.16727e-14
[DCR_Solver] Boundary iter 96 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=3.70843e-14
[DCR_Solver] Boundary iter 97 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=3.30802e-14
[DCR_Solver] Boundary iter 98 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=3.33067e-16 Rn_norm=153580 constrained_val=0.9 rel_change=3.00592e-14
[DCR_Solver] Boundary iter 99 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=2.22045e-16 Rn_norm=153580 constrained_val=0.9 rel_change=2.70698e-14
[DCR_Solver] Boundary iter 100 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=1.11022e-16 Rn_norm=153580 constrained_val=0.9 rel_change=2.42163e-14
[DCR_Solver] Boundary iter 101 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=7.77156e-16 Rn_norm=153580 constrained_val=0.9 rel_change=2.17944e-14
[DCR_Solver] Boundary iter 102 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=2.22045e-16 Rn_norm=153580 constrained_val=0.9 rel_change=2.00894e-14
[DCR_Solver] Boundary iter 103 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=9.99201e-16 Rn_norm=153580 constrained_val=0.9 rel_change=1.79966e-14
[DCR_Solver] Boundary iter 104 residual=501.877 residual_rel=0.00326785 ls_solver=row_replace ls_residual=501.877 ls_residual_rel=0.00397786 ls_constraint_err=2.22045e-16 Rn_norm=153580 constrained_val=0.9 rel_change=1.60838e-14
